score,beta,learning_rate,mb_size,neg_pos_ratio,num_hiddens,standardize,num_epochs
0.511372110365399,0.0,0.1,64,1.0,0,True,0
0.5607755406413124,0.0,0.1,64,1.0,0,True,100
0.5607755406413124,0.0,0.1,64,1.0,0,True,200
0.5609619686800895,0.0,0.1,64,1.0,0,True,300
0.5598434004474273,0.0,0.1,64,1.0,0,True,400
0.5598434004474273,0.0,0.1,64,1.0,0,True,500
0.5596569724086503,0.0,0.1,64,1.0,0,True,600
0.5600298284862043,0.0,0.1,64,1.0,0,True,700
0.5594705443698732,0.0,0.1,64,1.0,0,True,800
0.5590976882923192,0.0,0.1,64,1.0,0,True,900
0.5590976882923192,0.0,0.1,64,1.0,0,True,1000
0.5590976882923192,0.0,0.1,64,1.0,0,True,1100
0.5590976882923192,0.0,0.1,64,1.0,0,True,1200
0.5590976882923192,0.0,0.1,64,1.0,0,True,1300
0.5592841163310962,0.0,0.1,64,1.0,0,True,1400
0.5592841163310962,0.0,0.1,64,1.0,0,True,1500
0.5590976882923192,0.0,0.1,64,1.0,0,True,1600
0.5589112602535421,0.0,0.1,64,1.0,0,True,1700
0.5589112602535421,0.0,0.1,64,1.0,0,True,1800
0.5589112602535421,0.0,0.1,64,1.0,0,True,1900
